,sid,opt1_exp_rank,opt2_exp_rank,treatment,gender,grade,rxntime,choice_LR,option1,option2,opt1_imp_rank,opt2_imp_rank,chosen_opt,icr_half,icr_full,tv_half,tv_full,ice_half,ice_full,age_group,high_opt,low_opt,high_low_choice,max-amount-ind,min-amount-ind,max-prob-ind,max-prob-max-amount,min-prob-ind,min-prob-min-amount,all_risk,max_self_ind,max_self_max_other,max_self_min_other,min_self_ind,min_self_max_other,min_self_min_other,max_other_ind,max_other_max_self,min_other_ind,min_other_min_self,max_social_ind,max_social_max_self,max_social_max_other,min_social_ind,min_social_max_self,min_social_max_other,all_social,order
5271,88412,1,3,Social,1,2,2.122870015,1,1,3,1,3,1,0.0,0,0.0,0,0.0,0,2&3,1,3,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5272,88412,1,4,Social,1,2,4.393080118,1,1,4,1,4,1,0.0,0,0.0,0,0.0,0,2&3,1,4,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5273,88412,1,5,Social,1,2,2.047211939,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,1,5,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5274,88412,1,5,Social,1,2,2.521944432,1,1,6,1,6,1,0.0,0,0.0,0,0.0,0,2&3,1,6,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5275,88412,1,5,Social,1,2,1.972448449,1,1,7,1,7,1,0.0,0,0.0,0,0.0,0,2&3,1,7,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5276,88412,1,1,Social,1,2,2.42470973,1,1,2,2,1,1,0.0,0,0.0,0,0.5,1,2&3,1,2,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5277,88412,1,3,Social,1,2,2.4514647,1,2,3,2,3,1,0.0,0,0.5,1,0.0,0,2&3,2,3,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5278,88412,1,4,Social,1,2,2.876239387,0,2,4,2,4,0,0.5,1,0.5,1,0.5,1,2&3,2,4,0,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5279,88412,1,5,Social,1,2,2.09832587,1,2,5,2,5,1,0.0,0,0.0,0,0.0,0,2&3,2,5,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5280,88412,1,5,Social,1,2,2.145528692,1,2,6,2,6,1,0.0,0,0.0,0,0.0,0,2&3,2,6,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5281,88412,1,5,Social,1,2,5.653702192,1,2,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,2,7,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5282,88412,3,4,Social,1,2,17.88507072,1,3,4,3,4,1,0.0,0,0.5,1,0.0,0,2&3,3,4,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5283,88412,3,5,Social,1,2,2.666540361,1,3,5,3,5,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5284,88412,3,5,Social,1,2,2.066471757,1,3,6,3,6,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5285,88412,3,5,Social,1,2,2.747594446,1,3,7,3,7,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5286,88412,4,5,Social,1,2,3.481505138,1,4,5,4,5,1,0.0,0,0.0,0,0.0,0,2&3,4,5,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5287,88412,4,5,Social,1,2,2.176040925,1,4,6,4,6,1,0.0,0,0.0,0,0.0,0,2&3,4,6,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5288,88412,4,5,Social,1,2,2.474510841,1,4,7,4,7,1,0.0,0,0.0,0,0.0,0,2&3,4,7,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5289,88412,5,5,Social,1,2,3.57163899,0,5,6,5,6,0,0.5,1,0.5,1,0.0,0,2&3,5,6,0,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5290,88412,5,5,Social,1,2,2.536057245,1,5,7,5,7,1,0.0,0,0.5,1,0.5,1,2&3,5,7,1,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5291,88412,5,5,Social,1,2,4.690401886,0,6,7,6,7,0,0.5,1,0.5,1,0.0,0,2&3,6,7,0,,,,,,,,3.0,4.0,3.0,20.0,21.0,20.0,20.0,20.0,3.0,4.0,16.0,10.0,16.0,14.0,8.0,14.0,3.0,0.351851851852
5292,88413,1,7,Goods,1,1,2.394788379,1,1,2,4,5,1,0.0,0,0.0,0,0.0,0,0&1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
5293,88413,1,5,Goods,1,1,3.076274031,2,1,3,4,3,2,0.0,0,1.5,2,1.0,1,0&1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
5294,88413,1,5,Goods,1,1,5.953206864,1,1,4,4,7,1,0.0,0,0.0,0,0.0,0,0&1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
5295,88413,5,7,Goods,1,1,3.729707277,2,2,3,3,5,2,0.0,0,1.0,1,0.0,0,0&1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
5296,88413,5,5,Goods,1,1,3.316446543,1,3,4,3,7,1,0.0,0,0.0,0,0.5,1,0&1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
5297,88413,5,7,Goods,1,1,4.919655886,1,2,4,7,5,1,0.0,0,0.0,0,1.0,1,0&1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
5298,88413,1,1,Goods,1,1,1.883937388,2,1,5,2,4,2,0.0,0,0.5,1,0.5,1,0&1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
5299,88413,1,7,Goods,1,1,3.635041803,2,2,5,2,5,2,0.0,0,0.0,0,0.0,0,0&1,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
5300,88413,1,5,Goods,1,1,5.492869235,0,3,5,2,3,0,0.5,1,1.0,2,0.5,1,0&1,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
5301,88413,1,5,Goods,1,1,2.603397377,2,4,5,2,7,2,0.0,0,0.0,0,0.0,0,0&1,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
5302,88413,1,1,Goods,1,1,2.67504235,1,5,7,2,5,1,0.0,0,0.5,1,0.5,1,0&1,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5303,88413,1,1,Goods,1,1,9.030659242,0,1,6,1,4,0,0.5,1,1.0,2,0.0,0,0&1,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,
5304,88413,1,7,Goods,1,1,2.724744316,2,2,6,1,5,2,0.0,0,0.0,0,0.0,0,0&1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5305,88413,1,5,Goods,1,1,14.57685038,0,3,6,1,3,0,0.5,1,1.5,3,0.5,1,0&1,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,
5306,88413,1,5,Goods,1,1,4.501419087,2,4,6,1,7,2,0.0,0,0.0,0,0.0,0,0&1,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5307,88413,1,1,Goods,1,1,2.954107718,2,5,6,1,2,2,0.0,0,1.0,2,0.5,1,0&1,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5308,88413,1,1,Goods,1,1,2.57777232,1,6,7,1,5,1,0.0,0,0.5,1,0.5,1,0&1,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5309,88413,1,1,Goods,1,1,2.753474215,1,1,7,5,4,1,0.0,0,1.0,1,0.5,1,0&1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5310,88413,1,7,Goods,1,1,3.162978825,1,2,7,5,5,1,0.5,1,1.0,1,1.0,1,0&1,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5311,88413,1,5,Goods,1,1,4.50548974,2,3,7,5,3,2,1.0,1,3.0,4,0.0,0,0&1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
5312,88413,1,5,Goods,1,1,5.435556447,2,4,7,5,7,2,0.0,0,0.0,0,0.0,0,0&1,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
5313,88413,1,1,Risk,1,1,7.691891913,1,1,2,1,2,1,0.0,0,0.0,0,0.5,1,0&1,1,2,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5314,88413,1,1,Risk,1,1,3.282383315,1,1,3,1,3,1,0.0,0,0.0,0,0.5,1,0&1,1,3,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5315,88413,1,1,Risk,1,1,3.133159468,1,1,4,1,4,1,0.0,0,0.0,0,0.5,1,0&1,1,4,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5316,88413,1,5,Risk,1,1,2.312565064,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,0&1,1,5,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5317,88413,1,6,Risk,1,1,3.045948122,1,1,6,1,6,1,0.0,0,0.0,0,0.0,0,0&1,1,6,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5318,88413,1,7,Risk,1,1,2.367845944,1,1,7,1,7,1,0.0,0,0.0,0,0.0,0,0&1,1,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5319,88413,1,1,Risk,1,1,5.471092039,1,2,3,2,3,1,0.0,0,0.0,0,0.5,1,0&1,2,3,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5320,88413,1,1,Risk,1,1,3.931410865,1,2,4,2,4,1,0.0,0,0.0,0,0.5,1,0&1,2,4,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5321,88413,1,5,Risk,1,1,6.902247919,1,2,5,2,5,1,0.0,0,0.0,0,0.0,0,0&1,2,5,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5322,88413,1,6,Risk,1,1,4.354047092,1,2,6,2,6,1,0.0,0,0.0,0,0.0,0,0&1,2,6,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5323,88413,1,7,Risk,1,1,2.966079791,1,2,7,2,7,1,0.0,0,0.0,0,0.0,0,0&1,2,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5324,88413,1,1,Risk,1,1,7.618948935,1,3,4,3,4,1,0.0,0,0.0,0,0.5,1,0&1,3,4,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5325,88413,1,5,Risk,1,1,3.183887645,1,3,5,3,5,1,0.0,0,0.0,0,0.0,0,0&1,3,5,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5326,88413,1,6,Risk,1,1,3.053067776,1,3,6,3,6,1,0.0,0,0.0,0,0.0,0,0&1,3,6,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5327,88413,1,7,Risk,1,1,3.560978598,1,3,7,3,7,1,0.0,0,0.0,0,0.0,0,0&1,3,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5328,88413,1,5,Risk,1,1,3.301985013,1,4,5,4,5,1,0.0,0,0.0,0,0.0,0,0&1,4,5,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5329,88413,1,6,Risk,1,1,6.630016735,1,4,6,4,6,1,0.0,0,0.0,0,0.0,0,0&1,4,6,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5330,88413,1,7,Risk,1,1,7.493826499,1,4,7,4,7,1,0.0,0,0.0,0,0.0,0,0&1,4,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5331,88413,5,6,Risk,1,1,4.546472053,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,0&1,5,6,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5332,88413,5,7,Risk,1,1,2.598696525,1,5,7,5,7,1,0.0,0,0.0,0,0.0,0,0&1,5,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5333,88413,6,7,Risk,1,1,3.341449378,1,6,7,6,7,1,0.0,0,0.0,0,0.0,0,0&1,6,7,1,0.0,21.0,21.0,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
5334,88413,1,2,Social,1,1,3.587978013,2,1,2,3,1,2,0.0,0,0.0,0,1.0,1,0&1,1,2,2,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5335,88413,1,3,Social,1,1,5.106806777,2,1,3,3,2,2,0.0,0,0.5,1,1.0,1,0&1,1,3,2,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5336,88413,1,4,Social,1,1,5.076607934,1,1,4,3,5,1,0.0,0,0.0,0,0.0,0,0&1,1,4,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5337,88413,1,5,Social,1,1,8.227921807,1,1,5,3,4,1,0.0,0,0.5,1,0.0,0,0&1,1,5,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5338,88413,1,6,Social,1,1,4.11926261,1,1,6,3,7,1,0.0,0,0.0,0,0.0,0,0&1,1,6,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5339,88413,1,6,Social,1,1,5.023180044,1,1,7,3,6,1,0.0,0,0.0,0,0.0,0,0&1,1,7,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5340,88413,2,3,Social,1,1,6.251649999,1,2,3,1,2,1,0.0,0,0.0,0,0.0,0,0&1,2,3,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5341,88413,2,4,Social,1,1,4.138655761,1,2,4,1,5,1,0.0,0,0.0,0,0.0,0,0&1,2,4,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5342,88413,2,5,Social,1,1,7.509782046,1,2,5,1,4,1,0.0,0,0.0,0,0.0,0,0&1,2,5,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5343,88413,2,6,Social,1,1,13.67939904,1,2,6,1,7,1,0.0,0,0.0,0,0.0,0,0&1,2,6,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5344,88413,2,6,Social,1,1,4.105972019,1,2,7,1,6,1,0.0,0,0.0,0,0.0,0,0&1,2,7,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5345,88413,3,4,Social,1,1,7.707552303,1,3,4,2,5,1,0.0,0,0.5,1,0.0,0,0&1,3,4,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5346,88413,3,5,Social,1,1,7.531624768,0,3,5,2,4,0,0.5,1,1.5,3,0.5,1,0&1,3,5,0,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5347,88413,3,6,Social,1,1,6.559240707,1,3,6,2,7,1,0.0,0,0.0,0,0.0,0,0&1,3,6,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5348,88413,3,6,Social,1,1,3.641083395,1,3,7,2,6,1,0.0,0,0.5,1,0.0,0,0&1,3,7,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5349,88413,4,5,Social,1,1,5.925997193,0,4,5,5,4,0,0.5,1,0.5,1,0.5,1,0&1,4,5,0,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5350,88413,4,6,Social,1,1,3.994525929,1,4,6,5,7,1,0.0,0,0.5,1,0.0,0,0&1,4,6,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5351,88413,4,6,Social,1,1,7.053158374,0,4,7,5,6,0,0.5,1,0.5,1,0.5,1,0&1,4,7,0,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5352,88413,5,6,Social,1,1,10.60770906,1,5,6,4,7,1,0.0,0,0.5,1,0.0,0,0&1,5,6,1,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5353,88413,5,6,Social,1,1,17.69516029,0,5,7,4,6,0,0.5,1,1.0,2,0.5,1,0&1,5,7,0,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5354,88413,6,6,Social,1,1,7.639913595,0,6,7,7,6,0,0.5,1,1.0,2,0.0,0,0&1,6,7,0,,,,,,,,7.0,8.0,7.0,18.0,19.0,18.0,19.0,17.0,9.0,9.0,12.0,13.0,14.0,11.0,12.0,13.0,7.0,0.888888888889
5355,88414,5,7,Goods,1,2,1.888841595,1,1,5,4,7,1,0.0,0,0.0,0,0.0,0,2&3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
5356,88414,5,6,Goods,1,2,3.46594188,1,1,7,4,6,1,0.0,0,0.0,0,0.0,0,2&3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5357,88414,2,5,Goods,1,2,2.315364103,2,1,2,2,4,2,0.0,0,0.0,0,0.0,0,2&3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
5358,88414,2,4,Goods,1,2,5.144756125,1,2,3,2,5,1,0.0,0,0.0,0,0.0,0,2&3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
5359,88414,2,3,Goods,1,2,3.563112821,1,2,4,2,3,1,0.0,0,0.0,0,0.0,0,2&3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
5360,88414,2,7,Goods,1,2,2.733550427,1,2,5,2,7,1,0.0,0,0.0,0,0.0,0,2&3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
5361,88414,2,6,Goods,1,2,2.409690028,1,2,7,2,6,1,0.0,0,0.0,0,0.0,0,2&3,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5362,88414,4,5,Goods,1,2,2.028479202,1,1,3,5,4,1,0.0,0,0.0,0,1.0,1,2&3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
5363,88414,4,7,Goods,1,2,7.6783151,1,3,5,5,7,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
5364,88414,4,6,Goods,1,2,3.414290598,1,3,7,5,6,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5365,88414,3,5,Goods,1,2,1.778866097,2,1,4,3,4,2,0.0,0,0.0,0,0.0,0,2&3,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
5366,88414,3,4,Goods,1,2,4.352852991,2,3,4,3,5,2,0.0,0,0.0,0,0.0,0,2&3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
5367,88414,3,7,Goods,1,2,2.756887749,1,4,5,3,7,1,0.0,0,0.0,0,0.0,0,2&3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
5368,88414,3,6,Goods,1,2,3.080226211,1,4,7,3,6,1,0.0,0,0.0,0,0.0,0,2&3,4,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5369,88414,1,5,Goods,1,2,2.543378348,2,1,6,1,4,2,0.0,0,0.0,0,0.0,0,2&3,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5370,88414,1,2,Goods,1,2,2.048849573,2,2,6,1,2,2,0.0,0,0.0,0,0.0,0,2&3,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5371,88414,1,4,Goods,1,2,2.092983476,2,3,6,1,5,2,0.0,0,0.0,0,0.0,0,2&3,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5372,88414,1,3,Goods,1,2,2.066507692,2,4,6,1,3,2,0.0,0,0.0,0,0.0,0,2&3,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5373,88414,1,7,Goods,1,2,2.044609117,2,5,6,1,7,2,0.0,0,0.0,0,0.0,0,2&3,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
5374,88414,1,6,Goods,1,2,2.165100285,1,6,7,1,6,1,0.0,0,0.0,0,0.0,0,2&3,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
5375,88414,6,7,Goods,1,2,6.436992593,2,5,7,6,7,2,0.0,0,0.0,0,0.0,0,2&3,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
5376,88414,6,7,Risk,1,2,6.664645014,2,1,2,6,7,2,0.0,0,0.0,0,0.0,0,2&3,1,2,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5377,88414,5,7,Risk,1,2,2.568150997,2,1,3,4,7,2,0.0,0,0.0,0,0.0,0,2&3,1,3,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5378,88414,5,6,Risk,1,2,4.088718519,2,2,3,4,6,2,0.0,0,0.0,0,0.0,0,2&3,2,3,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5379,88414,4,7,Risk,1,2,4.697470085,2,1,4,4,7,2,0.0,0,0.0,0,0.0,0,2&3,1,4,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5380,88414,4,6,Risk,1,2,7.036585755,2,2,4,4,6,2,0.0,0,0.0,0,0.0,0,2&3,2,4,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5381,88414,4,5,Risk,1,2,8.324473504,2,3,4,4,4,2,0.5,1,1.0,1,0.0,0,2&3,3,4,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5382,88414,3,7,Risk,1,2,4.621781766,2,1,5,2,7,2,0.0,0,0.0,0,0.0,0,2&3,1,5,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5383,88414,3,6,Risk,1,2,2.428845014,2,2,5,2,6,2,0.0,0,0.0,0,0.0,0,2&3,2,5,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5384,88414,3,5,Risk,1,2,6.40485584,2,3,5,2,4,2,0.0,0,1.0,1,0.0,0,2&3,3,5,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5385,88414,3,4,Risk,1,2,2.612920228,2,4,5,2,4,2,0.0,0,0.0,0,0.0,0,2&3,4,5,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5386,88414,2,7,Risk,1,2,3.94942963,2,1,6,1,7,2,0.0,0,0.0,0,0.0,0,2&3,1,6,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5387,88414,2,6,Risk,1,2,2.602821652,2,2,6,1,6,2,0.0,0,0.0,0,0.0,0,2&3,2,6,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5388,88414,2,5,Risk,1,2,2.409535043,2,3,6,1,4,2,0.0,0,0.0,0,0.0,0,2&3,3,6,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
5389,88414,2,4,Risk,1,2,2.829529915,2,4,6,1,4,2,0.0,0,0.0,0,0.0,0,2&3,4,6,2,19.0,2.0,3.0,3.0,19.0,18.0,2.0,,,,,,,,,,,,,,,,,,
